Stock,Date,Open,High,Low,Close,Volume,SMA_10,RSI,MACD,Bollinger_Upper,Bollinger_Lower,GDP_Growth,Inflation_Rate,Interest_Rate,Sentiment_Score,Next_Close,Target
AAPL,2026-03-06,414.6846051,424.79388595367703,400.8301847468949,409.7693067754305,2872526,335.4702508232466,65.79255832067743,2.928220244346356,420.98107583618804,398.8807558051207,3.0638315855218323,1.5488641392538407,0.9589751634507622,0.28861057851439864,409.00325373095694,0
AAPL,2026-03-09,359.79082328661735,380.11268583176343,360.24087358717094,362.0149398301592,709149,265.55244339211185,11.392767812018283,-0.05634808,374.4536678978258,350.4089122,3.361297694539277,1.6758731694013471,2.4384519786616794,-0.618982962,361.18058049584437,0
AAPL,2026-03-11,402.8938183607877,424.5725137508791,406.4485425175743,407.04620316563785,4854181,296.42906722756027,32.99995797589204,-0.229522296,413.6566621759939,397.34080916641324,3.035385835571119,2.248301333793882,3.6927218240655098,0.4196378911331131,401.15530093642326,0
AAPL,2026-03-12,307.0416375643042,314.7660195702542,302.88721607776563,308.55746973800194,1333861,348.3706461841676,80.00184793824018,1.6516144729097437,322.2911438126077,296.6048979663591,3.0273675576961736,1.7496148948318608,1.3328985986738586,-0.957152011,310.15757603483104,1
AAPL,2026-03-19,120.96802149497688,124.74510118017332,116.9509691127014,121.39846501611099,999520,223.5409530005023,67.42131596,4.297523771998321,130.30952326007477,114.77117494972374,2.615740469359437,1.7272964706051688,2.867323150034314,0.35374742363522693,120.22784672953303,0
AAPL,2026-03-23,94.47943652385312,95.79434107175933,92.30241609171053,93.70479423921773,578301,262.9782739348632,88.73072479198149,1.7632451966882527,99.48944818844508,88.02717097,3.2713945403396756,1.8330481726589205,3.148579625786039,0.5537282948449962,94.29288846975192,1
AAPL,2026-03-25,235.83570533822578,240.00294690096348,230.82513796650358,237.40716252234535,4470404,326.0386806219181,18.962514079672246,0.1595949326893651,243.01605379746292,227.81390840671847,3.3495310230193747,2.495685872,3.406347325,0.6351942240717225,237.65093982983015,1
AAPL,2026-03-30,456.19178802345004,469.0349704694915,429.47869346057854,451.22475986566496,4183009,257.76390063474594,82.52072113170345,-2.44320717,462.29718236877625,442.72831075877605,2.7604387926036815,2.7457774140790177,3.2052460622025336,0.5393705567366454,448.06218266355944,0
AAPL,2026-04-21,254.4845694778094,266.9329896304379,254.8464717191157,255.88435625147852,1226566,340.54010970333394,44.799277047146866,-4.929091838,264.62742379579083,249.42529615727003,2.5473595787561742,2.3513110120620757,1.0846976634873882,-0.356039114,257.69571684055245,1
AAPL,2026-04-29,218.90955272405466,218.05787409766555,214.5270584781676,216.94172652687055,556080,227.21689169305733,60.069132783375835,-1.035222699,222.98886987946375,204.5436725850606,2.7347607542006984,1.8307576342939356,4.207422114897434,-0.206738833,217.13541580773753,1
AAPL,2026-05-07,376.48427293528925,376.78416618125976,361.79433165016525,372.2967206,738961,281.5310986864309,21.26664248182604,2.057475619,378.86509614081245,366.5028449665833,2.718009196372798,1.925878707887931,1.672456534449075,0.25103909948251535,379.59234645149155,1
AAPL,2026-05-11,441.36078282989047,462.3843697453523,440.8726140654521,445.11495093445865,3795777,360.0145397644809,88.03951914735323,-4.872007241,460.09224718389964,437.3746888,3.328347576,2.298997372861168,1.2893572701067955,-0.8955493,436.75072947598386,0
AAPL,2026-06-02,212.14122782847397,216.6806838289115,205.13087237896286,215.28527105268353,4922913,351.49592833755116,32.84802917123994,-2.767378293,220.50515453233254,204.11344472440248,3.1845413125119664,2.874202457725603,1.1011099250283347,-0.669575174,216.5369346911237,1
AAPL,2026-06-04,121.61963504562692,121.19724286192556,117.0294397274438,119.3507753835616,2685661,195.11185732604326,18.102894689632265,4.928698592575877,133.41397568730673,108.1664015025575,2.814479653382885,2.413074551576691,0.5130058910349171,0.7772129306524203,117.60363590291391,0
AAPL,2026-06-11,148.97577981020328,152.88416612506842,146.10624525441182,151.58885261049403,4341982,245.06073159428058,44.59779150658609,-2.063317753,157.74249691179952,144.51408392055149,2.9049685140788135,2.268229406783835,2.1570005836894675,-0.871830323,151.14571518488094,0
AAPL,2026-06-16,332.2500622187941,342.87797826536166,329.89133774871016,333.0232929567341,2361791,260.1362687950848,38.41342967864179,1.4308336985301935,342.61141887987867,324.2398247802439,3.459873576360039,2.193864031253031,3.5388923076038683,0.4453207737064455,327.93351664001705,0
AAPL,2026-06-19,87.43000180363731,91.95113085350367,83.27128951271384,87.60000002941189,3467431,215.36327676880788,26.318895338932382,2.103106540430211,98.92589572439257,80.51424977086795,2.609501449714596,2.4621687046529397,1.0365354301345038,-0.048780166,86.62498393,0
AAPL,2026-06-26,77.90873403658654,80.84782365991664,78.80619291459118,78.89348954037777,2927886,216.2346632004749,89.08011519436141,-0.160497888,86.74674260857944,64.79604408,2.9552453991752605,1.9853860636483387,4.935963561189103,0.35756455135951515,79.10662267464758,1
AAPL,2026-07-01,60.30301996303341,62.39997881402049,58.316973064696725,61.204009984228904,2353190,253.33458422040442,56.26170781384194,2.1232225303581505,75.19722432035967,52.991001370852146,2.5659692086670582,2.7217367607049914,0.6131830966127833,-0.029352184,61.234311306215304,1
AAPL,2026-07-02,293.06762984827895,303.0616502904081,288.65489099137375,291.93372298037633,4917508,273.3973951101625,32.99478553759855,3.107732545780941,297.2838187331285,281.01920390981485,3.316171073301325,2.6531414747363704,3.2209110090446273,-0.503749817,292.1506474738108,1
AAPL,2026-07-07,268.72018823354796,280.7386271894078,265.7293448025532,272.56669672525817,1008812,263.3793874,80.74252514099146,3.6878609642743267,281.55689864661196,262.0455174848315,2.9902791852578345,2.035338351137721,3.291564525405887,0.28356124829706864,277.5750995819749,1
AAPL,2026-07-08,431.98437978070393,430.3337575259534,427.4389049366237,428.8783217652509,1679274,352.8357091716236,78.52328614957385,4.766175380115049,442.0866115265419,421.64627003897306,3.3975357781828777,1.8150425157499148,3.7741970825498976,0.25821801113901954,425.8741899198013,0
AAPL,2026-07-13,255.64993382057196,256.2296221833798,245.2115247209782,250.85947282966765,3670055,233.04154290966613,78.22282004098096,0.091988177,262.2801374489117,240.28679031963486,2.6183116545291223,2.711580675911296,4.189026430334621,-0.870607124,255.55854841772805,1
AAPL,2026-07-13,326.47261146935625,343.2016319959727,316.1437203089809,328.7361905780187,2621955,239.62761035494452,59.28504751163728,-4.767346291,337.5703206941239,314.10687564403247,2.7705874847347607,2.770301664692547,3.870209788752039,-0.430132035,325.18934218709825,0
AAPL,2026-07-29,274.31281656166925,290.4754672340645,270.38076143381625,279.0041504644274,1594981,265.28281576235867,27.813860810584874,-0.465473301,293.1422177717462,268.3463777821178,2.6733929050570264,1.698780161824422,1.8274799527002243,0.5345276670446033,282.8894444,1
AAPL,2026-07-31,462.54402721947235,459.4725042584177,439.7406860100614,455.0320315070701,738818,292.6029310773219,26.016971769533185,3.361130455473246,465.0298936831586,444.18092781055475,2.6857371458939965,2.819977389,3.9808463382563906,-0.510007656,451.15618617762084,0
AAPL,2026-08-07,386.36694433628134,391.9050995539184,370.53987479462575,385.57145991310387,2360975,276.46103317503685,65.70230311833696,-3.76969763,393.30614747457406,380.2912113198352,2.541781175157576,2.776331399538842,3.843134162514155,0.1042617344776966,391.0663766344159,1
AAPL,2026-09-11,421.2541926765935,424.71899356734275,410.10885241339554,415.7573395200585,3419201,283.9697743581592,15.955083685075646,3.5262039090326134,428.0048533833278,402.46618204712604,3.1874254172925474,2.749575069499821,4.967835764805525,0.8169471052915096,421.3611664971608,1
AAPL,2026-09-14,94.83987235600458,95.42769189542469,92.76207017,95.21524793577447,954672,214.37537054122572,16.480349210971454,0.4875123447174996,109.44719748344586,80.32815212946123,2.999379484441115,2.871160076207814,2.415272421853997,0.29342064245403043,93.75199567009247,0
AAPL,2026-09-29,168.25317344077672,173.23272588923868,158.5016283800665,166.57155423050418,4050985,264.3888186400308,73.31592223753404,-2.096473111,173.0808969346516,152.4074229851916,2.642971580686472,1.8634139583439173,1.480266637358917,0.9111905723933327,164.23040365066925,0
AAPL,2026-10-05,375.87692607856695,391.8906199526326,362.06475277121393,375.5943815,4288839,194.67673002329101,24.812746813464752,4.195398748582036,382.52374337257316,369.4403690566327,3.056500995623839,2.226591539124064,2.533534843600226,-0.331220633,379.16682235240853,1
AAPL,2026-10-07,256.1038317632789,261.6693248450151,242.51352505943143,252.79280653132713,4352163,248.15084854953264,16.94387338102315,3.676714139472109,258.8838117515989,242.9114732509399,3.3686195190061294,1.9538083687814942,2.731605387593741,-0.7917863,252.15692902757417,0
AAPL,2026-10-12,434.3445904906184,442.4868396199718,431.69866048506174,434.5889856485537,1867532,245.08951122799974,68.31770695406972,2.5256935718173814,446.2357069176401,429.32131945105687,3.2460567375844023,1.7737150950019407,1.7335849175670779,-0.834083577,442.90550044713507,1
AAPL,2026-11-03,180.19468226995548,191.9120426598551,182.34690645346765,183.1219906873963,997689,268.04269871208743,38.30096472761187,1.3158283442607654,193.9342748173081,168.40938408189098,2.878645260871232,1.7597180601045437,2.387482771861186,0.074949445,179.85300648793051,0
AAPL,2026-11-18,88.95798182,90.07004106626282,84.49555256820356,88.16247902897075,397968,227.02027655359703,35.55624094432855,-1.469319393,100.60657390975874,81.06318225440418,3.101865341429065,1.6442179439362572,1.019428176714448,0.3246977249805554,88.00299811,0
AAPL,2026-11-25,231.24067810363235,229.6554420326237,223.62860855157575,227.53770491886814,3915150,223.65168733860767,35.41263662727064,-0.491299259,235.2618748512038,222.40787872630972,2.6448514997020833,2.457969065541809,0.6281242618982573,-0.516416759,227.56233893579466,1
AAPL,2026-11-25,69.18567018442681,71.55557106653596,67.65508597322913,68.31178593268729,1978477,231.73008178190776,17.295088250399928,0.088907424,81.60943139621403,60.93363299165718,2.931669244153945,2.8539959530146524,4.418685380538707,-0.516070606,68.21738337349761,0
AAPL,2026-12-01,103.79706650427299,105.10935986049701,103.05940908029746,104.61511574651806,2631928,287.76315791206224,65.57431823086105,-0.052503984,112.94182024262402,91.95044903,3.1623561578361823,1.7957942843049512,2.8042512045416856,-0.486815003,106.47597800441784,1
AAPL,2026-12-21,399.14973527755296,405.36373899998273,380.2898138982469,391.6825698548941,712817,308.3077094790865,19.170794890381515,-1.720278416,400.78474848886026,381.6339274043841,3.2418955528092317,2.302560077408038,0.9354496315357823,-0.125654267,387.31066489076215,0
AAPL,2026-12-24,232.6437191363095,232.0808281628811,218.3516462,229.7989353587882,3155711,277.35397462205174,10.781608281325079,0.7294021979776053,239.51851255972917,221.14238818354838,3.3406857873981735,1.6315502641181034,3.6578102599343416,0.054757516,230.1392943558152,1
AMZN,2016-01-06,395.25128266520386,408.9996684856157,384.4413350024602,397.19391083358363,2004741,267.0736502,47.094302934632175,1.6585987138542073,408.8867622444176,386.91146088305436,3.466758219532564,2.5804053194915753,3.9189160514513124,0.38194379614093843,397.63269226568246,1
AMZN,2016-01-15,297.59504523746233,294.67062572748824,292.7855097221737,294.2509854300415,3129931,290.51419434481386,44.652524834968055,2.894556661972276,300.0080774752837,280.2438179826435,3.0603940213863794,1.875458816589028,4.014337337390132,0.2385464967455213,296.97092266275024,1
AMZN,2016-01-20,464.30706736613087,462.83779372245584,454.1716835391458,460.44065145462395,2387188,285.4849463282301,57.61495848264833,3.3951763823733607,466.3940652152885,452.2917290543967,3.324779907131779,1.552458035809602,3.3744168830698293,0.6583655448260961,462.0028210855054,1
AMZN,2016-01-22,174.4391647572709,181.06141559120042,170.83867036111528,176.7061887338764,2242723,203.46912058063268,22.122147767834672,2.360701507335266,190.20406681993126,162.16401287150268,2.8330196982940974,2.888143294897677,3.282304744049159,-0.010995214,175.03303171920314,0
AMZN,2016-02-05,247.29726989498022,250.77204492056012,242.9675906,248.3597405618771,4895356,255.6003143419306,35.22974918202675,1.7416238339496104,253.40252149073874,234.7447786000297,3.1487193046295863,1.8687334008880032,3.748876281046914,-0.131223056,250.2016137595368,1
AMZN,2016-02-15,300.82507297788396,310.98059574145617,296.4187489634993,304.9237900974329,3066617,223.64358059885808,61.90418799492173,-1.081569018,315.6330621120074,298.5751209237657,3.3942990332495757,1.5644941280791596,3.5479048539123847,-0.592251967,301.9710717118419,0
AMZN,2016-02-15,219.95892237874426,217.61135303373862,209.75907888385495,215.9860084624857,2048097,259.5185500966148,65.17110040450405,-2.625790858,225.96480317844527,201.76610987786742,3.153880859484982,2.278322407090082,4.9910531011940495,0.5294950198730946,217.46904971731453,1
AMZN,2016-03-02,389.81258504878207,397.1913122638132,393.1521247660978,394.9339121044787,2410258,308.6096482,36.72665242594018,2.004810636159436,403.4106382345303,384.83137511477196,3.3144843799006045,1.6960132529696523,3.543818725199367,-0.058432735,391.8830523851436,0
AMZN,2016-03-04,290.9105434,293.7812628,281.59529125645867,285.27939676125675,4653131,243.36608095080433,45.173560094273725,-3.310955369,300.1818514026239,273.03889077496757,2.502381183074551,2.0852431268345564,2.1005256556470244,-0.760745961,286.37254711524656,1
AMZN,2016-03-08,72.94845075,73.13311531,68.69795504552224,71.71152411979142,114539,205.6906576550071,87.24596400646027,2.777623920130541,79.93781270778608,61.54201064549867,3.0712749042257608,2.725028881451782,2.711110120496907,-0.842892332,72.29775460630911,1
AMZN,2016-03-11,327.6627502535321,340.30679795972105,311.7453914231905,327.5833011405899,3551570,281.5734359,16.461467257293965,-1.283482378,333.2136044777071,314.2563511513655,2.8591065191383844,2.825743079242901,2.1853764136480693,-0.642242061,331.08197023382405,1
AMZN,2016-03-23,170.23623994784882,174.1330643422366,164.27406597280452,168.82775417085998,1472289,197.53474614145307,45.66533757376952,-1.402649298,174.5345033807663,157.94866603451763,3.0641929793758065,2.431524782897846,0.9183417898075066,0.3168933054947767,171.97625589471843,1
AMZN,2016-03-25,286.58014142384525,289.30788701736464,285.43194154793713,288.04035927633237,3807030,287.5623262637542,20.37072157641065,-2.574452106,300.9852802159413,273.82072601937136,3.3406294693250778,1.504334004746339,3.9977087213257496,0.99292362,283.92709843662647,0
AMZN,2016-03-29,208.18385380052598,208.14934875774725,202.20796904838573,205.29541956365495,645388,316.86956851281076,13.59010005373647,4.9046600850825754,215.9591787,193.6218237255568,3.2663497513066417,2.0826785458163317,1.7790942905533214,0.2976529167816291,207.64281579805217,1
AMZN,2016-03-31,261.4050104722378,260.9861396798775,258.50653835735505,259.78357911208457,2649517,280.2704377459738,69.52337114291049,-2.779689732,270.61293324740313,245.91840302138326,2.758430207560509,2.409880835447904,3.871670660653794,0.4501339751624849,264.4453646024346,1
AMZN,2016-05-04,452.5031333471357,474.1448467167247,454.26423790041855,460.8751186376707,944254,265.08485358449786,13.805586782024912,2.1485266834328716,472.1245578453988,452.53514502297435,2.9291325431782997,1.783789050079086,3.8968441461443355,0.5905113938911879,465.23157180570325,1
AMZN,2016-05-04,479.61041803564245,502.2029046182095,479.033496,485.35777900117904,4260914,303.34960028603575,10.78726877213728,2.5322830462443218,492.58150444677227,476.9301758095743,2.9243291546679204,2.411624339877283,0.8156222901350714,0.81283967,493.63266554451417,1
AMZN,2016-05-11,268.0803162527138,277.1987262456798,257.82116178326487,271.20598158938054,4148923,305.7335018780516,44.722848167610735,-4.71431527,277.9021693,265.9100237684697,3.1514734195903014,2.120290855849805,4.9717071414780465,0.8437778020631839,273.3615860178289,1
AMZN,2016-05-13,336.75812369832266,338.2885100477795,329.1056866414411,336.9379229049117,4658405,323.44474872415975,43.218117332145866,-1.371918259,350.5229127,329.9337897568795,2.783487034519116,2.479704060731139,2.925323852388356,-0.591081936,335.18745145836544,0
AMZN,2016-05-16,397.61625710239247,401.5895462005885,390.31385070201554,397.18336372854185,4293655,260.61248306084684,67.09683205898203,-1.078784266,409.89579866865546,389.5571240050437,3.231847736715966,2.1840303793784885,4.507704261795038,0.19084176486206172,392.8696120800893,0
AMZN,2016-05-16,438.29806015589224,444.5438906212691,436.2848059258298,438.2055092144962,2088756,313.7731288596882,20.60649290220652,1.3804502198460327,451.5157976,428.2623009835444,2.9744033792859255,2.1642295942405525,3.5535022698069803,0.537322709,441.86698145514936,1
AMZN,2016-05-18,355.4094485593259,361.2148062240757,337.01798907877264,352.55551441073345,876166,252.73509417002032,14.589506810578268,4.965061562775135,365.9458501553808,337.6705478489706,2.6966671345533975,2.5649618462715846,3.3462146720512385,0.9898033863180871,345.70881684413115,0
AMZN,2016-05-23,294.54542286866666,301.06949566430535,288.63174428489856,291.9176980659816,1347263,366.8061888559224,16.094925089931937,-1.740214874,305.50375600375975,283.63229919852495,3.190347241181431,1.5026951873798993,0.9722387049811311,-0.268077001,288.50864096372703,0
AMZN,2016-05-26,93.26857396,97.28347345138835,89.84048551142568,92.69252466455401,3579599,246.7822580118111,16.13558662101509,-0.731004693,106.06326394162537,83.07476136590338,2.5521290178317235,1.8047454687350528,1.6154253110027947,-0.290427169,94.40096748,1
AMZN,2016-06-08,241.16099457609567,242.24972450697015,233.61750824262157,239.3172774300272,2570992,263.7257557607686,75.85215774987398,3.983784664255957,244.99454520839524,224.58965867066883,3.016359204173858,2.902677572271509,4.133576128971351,0.4396960454172436,239.2694478447091,0
AMZN,2016-06-20,149.28583887063974,150.19253658777416,148.95353267863658,149.22853329487464,4924542,337.6188161754364,70.27133971108705,-3.875186567,161.95893397400778,139.19849540080787,2.5963124344404465,2.816435880784485,0.6110239985102318,0.39787734229085414,151.64182626104378,1
AMZN,2016-07-07,237.11404937841453,244.3588689624463,237.24060380508698,239.42670855648643,2364764,254.7533790588758,55.32562513282487,3.7089236562661814,247.91621018861144,230.06627442600848,3.471643192511101,2.3642160883091012,4.902354866864256,-0.744715604,243.9303497,1
AMZN,2016-07-08,434.5554780347483,450.7314647089208,428.9589424246117,437.97635180388085,4828514,247.60743385995494,44.87100595803647,-4.833099514,443.76072610888394,426.9598249,3.1052766383498343,2.1752410781645684,4.918880335310615,-0.862616443,429.42544091413896,0
AMZN,2016-07-15,141.5517803915095,141.56532121791722,137.4110638066244,141.39559308595165,2628723,306.90851177217377,47.31301786390966,1.7242735025778142,154.02915058623657,131.10825210056188,2.7605004183596367,2.316430344665658,3.6647579197745763,0.8465195686266678,142.2579155012915,1
AMZN,2016-07-20,110.99672026305166,111.72761589606071,104.61304759405843,109.90419476676747,4344848,266.6419007986163,51.804052214279025,-2.682666182,116.47233808342438,98.67280646975483,3.266304821664436,2.3485014799095985,1.8504193703894243,0.6490605836802898,111.82856389807554,1
AMZN,2016-07-25,69.00942341241041,71.47931277334898,69.34847160823777,70.33252648146008,1871653,172.9231676089167,42.89520083812256,-1.82791423,80.76198338635776,56.49488682807354,3.2667054979141823,2.6673329908064383,1.1923704096051702,0.37565927009552524,71.12362805298704,1
AMZN,2016-08-11,320.9467778197502,328.70880938198064,317.9594150561787,318.92540404124713,4669395,220.97263355427341,79.05207933408322,-4.010703976,332.7470247746568,308.12779714386824,3.2886742643639124,2.244695027121235,3.4571237977023417,-0.59145927,315.9324024250783,0
AMZN,2016-08-16,282.60810874754054,286.1105702057055,268.2919323931177,278.8098638865132,4498904,316.29538720503473,36.02871026426472,-2.493736759,286.3874712265077,269.3720454659028,3.359431322501063,2.686486596,4.332161686043266,-0.747423622,275.7295416265008,0
AMZN,2016-08-24,291.7167997507455,302.2020959018724,284.89527065890286,296.3889362,3720904,289.6969397372033,62.17935762515498,0.16473296053367203,302.8885447538793,289.2000559148753,2.9200250996347235,1.8871639430237455,3.2924412854052862,0.48982999994401744,299.40865631475737,1
AMZN,2016-08-25,380.3416110021711,389.6594939,382.7251116,385.48198436044197,2686476,272.3648762828857,48.68832825,-0.02588272,399.99298629004034,374.1591204899777,3.0494326898950517,2.7740655691331164,3.546257745454466,0.7802948392036928,385.24366691869903,0
AMZN,2016-08-26,243.2037583938059,253.9522995199799,242.79327116456517,243.84054868143468,4932901,291.5163319090215,88.19084934848557,2.4356812827001484,252.35406948260848,232.06483643857922,2.5943181239149555,2.0963354432965433,1.8114834750921172,-0.991383274,239.70751299735016,0
AMZN,2016-09-05,430.3510539576243,429.40385523446037,402.3618331,423.2764856129055,886769,236.83126893393384,42.00527687919566,-2.133984308,429.1811080245691,408.5875665108808,3.3342873214122046,2.8676461258776156,2.4955475146673054,0.20795544018007406,425.9409560573326,1
AMZN,2016-09-07,264.68765453329155,274.09534766911554,262.6883655462794,269.8036479211955,4829878,317.81559287478166,50.9178209,0.084259918,282.19088580822506,258.1976495056107,2.647154787865544,2.1305078739919505,3.7421598832912215,0.5087346562981447,265.0259208419479,0
AMZN,2016-09-14,304.6459477747046,322.1493139390132,304.2182441106131,309.13948359037624,4987735,219.44001916925242,82.08719247490149,-2.494568915,314.9101434432355,296.54843663459417,2.5205111670500098,1.6526967786736848,4.876303135649832,0.6973899668432395,309.63697865552587,1
AMZN,2016-10-11,383.88097538378014,400.40816592797614,381.28142219915964,390.7345590260572,4243203,286.64754624322507,58.03220916369916,4.168764462963642,397.39596386448983,383.9203704720982,3.2971767404922483,2.1662684973655386,3.4894659328454285,0.27393525957468134,384.8025819146574,0
AMZN,2016-10-20,101.68325957514239,101.6355005497779,98.96043937,99.83080066,2922008,287.5250560775096,53.57143770206852,-3.617663914,108.76971060034866,92.34131234103683,2.961868170852109,2.062853609645723,3.9158461814258487,-0.48233159,101.70951838106205,1
AMZN,2016-10-21,92.51850078078249,94.11447310037275,88.82533774160375,91.65781475494708,2006918,241.93217149590765,79.56548256850566,2.829276052,106.15947852246097,82.01015796206497,3.112422903852269,2.012202798140711,4.4079870776713515,-0.585485022,93.32649403458501,1
AMZN,2016-10-26,84.45865187556724,88.52679286092267,81.97549642762297,84.46425194960874,2275048,196.53708128099456,40.56149455899961,0.547217597,91.98121,74.5694096,2.5992781757376218,1.5582188951186715,1.6498780896644734,-0.31367391,83.57345264490147,0
AMZN,2016-10-27,51.598501570631534,52.97811744645067,50.78580870033946,52.151842871801556,3772094,290.57105809588836,67.39649138590863,-4.765484996,65.64078020488304,38.51800915605986,3.3688444908197344,1.6974998188055244,3.126349245380689,-0.019087162,52.82719451045814,1
AMZN,2016-11-03,136.86160401913472,140.19699524621586,129.06813888769227,135.39149132626727,4213310,270.2836972,75.15928839193731,2.8850274514959278,144.1912220943333,126.78076838137684,2.650985217365383,2.5879139898422263,3.5649986023175866,0.11195487759866252,133.1745240509855,0
AMZN,2016-11-10,390.31389571330476,399.92907896949515,372.9993847389276,384.4531091652347,896519,329.4197382576649,34.387014288360945,-2.050873986,396.43955014896756,375.1149239773662,3.4889207194784846,2.058309970358925,2.3377990969330877,0.7529719838978453,391.97392253384055,1
AMZN,2016-11-23,295.19776387607726,299.4420862471109,288.89553755215985,297.55962726521784,1816365,278.46688743504944,74.04991870876161,3.2955696597184527,303.0321037699292,290.9830005949442,2.6965524268182355,2.2421119818824096,3.1252809174579634,0.39158428848084426,292.8900606338963,0
AMZN,2016-11-25,149.2328213378522,152.39555386265206,143.62464984973167,149.00685990471086,1251622,181.55610035496514,60.10870767054311,-2.694428792,158.74048458978962,138.38220280099324,2.663972654086556,2.6024175482814664,4.681706384932207,0.3878788447177419,151.7883920534394,1
AMZN,2016-11-29,63.34051932211587,65.84424254192278,60.20780695479938,62.80237417528594,4258224,244.05530369111477,25.985610108544364,-3.985492914,74.22298736224982,49.17928855105313,3.4077190059400175,1.885779633600848,2.1491976326312976,-0.60331435,61.55485298561265,0
AMZN,2016-11-30,109.1951081288367,111.68212352275977,110.55947543821576,111.15434417342536,3042566,287.37182359553276,59.70025010248324,-4.575726028,116.41832617250427,103.4512013048935,3.4882479055985804,1.5247515670608702,3.561258121540809,-0.771607633,110.46944527551415,0
AMZN,2016-12-02,85.15116287274589,89.81257386483932,83.34109730416189,86.72842374891371,1321716,312.90924256982794,69.38498381379739,3.857890294517423,94.24791101599263,74.56255887164572,2.548438783808952,2.4450321921279707,0.616421424,-0.999669538,86.17563714534427,0
AMZN,2016-12-09,405.5601524744126,418.4257306999176,393.8218905156917,406.0316194906924,1363542,342.07939593561906,51.966901612066195,-3.073723897,412.1992132188784,392.62646233763473,2.9931874012126443,2.448670199688255,1.9384622140479781,0.900070061,408.0422803,1
AMZN,2016-12-09,253.00113576509008,264.6225383257919,249.53912730304765,253.47117319651014,299769,258.57627980281524,80.20885803534892,4.2168966458354085,267.72069929541624,242.4448078122227,3.0661495566113888,2.959339941896271,3.1053584051719247,-0.699389183,249.12034267994176,0
AMZN,2016-12-15,311.9384930719958,326.5288129903821,312.4100246120384,317.8336871998654,479388,204.3175587003301,31.800925139140908,-1.862869235,323.8779835655386,309.1502309829958,3.451539631697449,2.9239911653271573,0.891447504,-0.780648692,320.53789524277556,1
AMZN,2016-12-28,386.26220712157703,397.06732856629776,382.2974222216795,389.07127396312757,503551,323.3602878796058,41.51623953276822,4.1210442439167245,399.40315157777263,377.3094882539327,2.567887496151748,2.909060326152852,1.7634310357023835,-0.881620519,393.45815643200143,1
AMZN,2016-12-30,405.9324665,406.3705222,398.2281347740577,403.58195611845593,4652456,312.1690912567492,36.20591322565103,-4.22795878,415.1661678523644,392.2193892886812,2.7920484205696368,2.071413847720292,0.7017339955769859,-0.376746081,401.8034457979494,0
AMZN,2017-01-02,233.10649106450802,241.56250569302995,232.14740509310278,237.13514621251244,146434,297.9003602,15.283809848421432,3.163107873990196,251.77583096783692,228.17722898639417,2.625451946473744,2.9116278539952427,2.821710429238051,0.46096917693753414,237.5998819424929,1
AMZN,2017-01-05,252.72816273558948,267.3752850424835,249.15044850090484,257.3747132187131,501852,322.4655227538222,17.134786341533168,-3.047486879,264.7773741338877,251.5803705534601,3.0499989936620464,1.7068289250345223,4.296672615391572,-0.226811989,257.5677999196317,1
AMZN,2017-01-09,404.1498708130576,415.6979430773411,405.1408676383689,407.02338863233956,3081573,281.6002946845231,10.574359905904025,-3.418404202,416.4397804896668,401.56778090078546,3.3029551135365223,1.9765448768772125,0.627797121,-0.400652171,399.5980791461961,0
AMZN,2017-01-09,265.70037348532384,265.3115728517351,254.11249744851318,261.641703,1193197,277.13957020536094,25.704043463191688,-4.7975919,266.8744334363809,249.57629235019877,3.232601339569546,1.7915898398482883,2.678241645590456,-0.868042302,262.63297623628813,1
AMZN,2017-01-11,317.31070632669923,324.41436110178057,307.2764047,317.48444730428645,2102978,351.5943962,46.50000843375505,2.3871915353952566,327.6595910764781,304.94209484297807,2.851856293340235,1.849825055,3.7138748589254593,-0.678738708,317.50872703303673,1
AMZN,2017-01-13,140.1442280008328,147.83942180878358,140.2669134303626,141.03427036526182,364796,197.52920831531384,22.863679566198076,-3.185799381,147.69400125066323,126.49087693637625,2.752916261397927,2.146089597635508,1.748053583197545,-0.803098141,142.9064266788812,1
AMZN,2017-01-24,289.31963870599714,299.00707605926254,282.7463077960652,288.15226417753786,2750761,258.5841104149265,38.594797722770636,-0.463004988,300.00949812239094,276.1138461045026,2.6770843205463013,1.6157977935996093,1.693123716114217,0.8008210172580468,292.4829950269282,1
AMZN,2017-01-26,444.03318405112196,462.1309087287391,442.9692429781057,450.86771272646615,4441694,311.35383780109436,15.402540693640576,1.1084064234954392,462.9892589403157,441.2443899440319,3.1902104282118406,2.163514160509669,2.302098935616752,0.2408300547696347,443.2846425481158,0
AMZN,2017-01-26,77.75462458907211,79.03644359,74.47663554081385,77.80402140688396,2488283,250.7663846132765,87.15902919111723,0.33336074939735205,87.95586055834573,63.47397351738071,3.354667927262999,2.0009856692769503,1.1867098342088236,-0.476686967,77.41604909,0
AMZN,2017-02-09,459.6151598148957,472.6791160232457,449.25985917500014,450.75140097212727,4517534,262.7202466036188,29.292013723309942,0.2515741711352444,462.84872712134637,442.4490806960716,2.9423104933667794,2.756463315933851,3.972272118705794,0.6888198917139154,456.61344527331187,1
AMZN,2017-02-13,176.01328872567316,185.09620506160456,176.36734445550243,179.4664627251222,4028001,205.2477906574963,83.74713500625417,3.331538372811787,185.56621657431356,169.5509633741631,2.6827253313323904,2.276051993,4.645840500545924,-0.785657753,181.1260200183559,1
